Id,Habitability_score
0xaf93,80.87
0x4d92,79.18
0x6851,48.22
0x925b,64.31
0x9b10,77.18
0xbfd,68.5
0x2186,80.55
0x1ded,84.97
0x7356,87.22
0x4c7d,40.4
0x9a82,88.35
0x5f2a,78.52
0x9cf4,81.2
0x7ba2,77.96
0x6f2a,74.41
0x7bee,73.62
0x4a41,75.56
0x915c,79.43
0x609b,62.01
0xc8a4,83.34
0x7cbe,73.07
0x7c54,72.69
0xae21,77.14
0x9c91,81.08
0xb2ab,76.04
0x45a3,78.19
0x2b69,75.46
0x8f53,79.84
0x493d,75.09
0x91fc,89.3
0xbf25,70.97
0x44a6,75.3
0x18e8,81.5
0x42a5,80.01
0x4a75,62.0
0x573b,70.02
0xb8aa,76.5
0xac3f,80.88
0x4d84,81.49
0x9371,54.71
0x50c3,76.4
0x2532,76.8
0x291d,83.06
0x4780,75.36
0x7ddb,71.36
0x81c5,78.38
0xb399,80.93
0xb74b,79.97
0x210d,73.28
0x3883,75.56
0x583f,66.39
0x5409,79.11
0x49b7,84.77
0x5e9a,76.55
0x3bbe,75.59
0x4c0f,37.85
0x5872,75.3
0x5e34,78.71
0x4660,79.81
0x674d,71.87
0x5230,79.25
0x37eb,22.15
0x42ac,82.72
0x536a,84.68
0x60da,80.97
0x803f,69.71
0x837c,83.47
0x6404,42.46
0xa316,84.64
0xc3c3,75.68
0xa45,66.93
0x2671,67.09
0x7f57,79.99
0x8722,74.49
0x210f,90.98
0x27e9,66.78
0xc4af,76.27
0x3eff,83.15
0x5fac,49.25
0xc882,79.98
0x5512,77.41
0x3bf5,72.88
0xa7e3,81.34
0x63b0,68.33
0x4b2e,78.99
0x9ff7,68.12
0xb568,85.09
0x11ff,81.73
0x4eef,77.81
0x98c6,64.37
0x5ce7,87.36
0x890a,75.17
0x47ec,68.8
0xa760,75.7
0xb2d0,75.42
0x80a,81.27
0x42e8,80.28
0xa979,75.97
0x4348,79.59
0xa4d3,45.17
0x72e3,73.63
0x80bc,41.86
0x47d4,79.64
0x77a3,79.99
0x33b9,87.98
0x908,70.8
0x67d9,76.93
0x628c,89.14
0x7d54,75.54
0xaaa0,79.95
0x49d6,80.22
0x137e,76.41
0x1588,78.36
0x737d,78.86
0x54f1,64.6
0x2770,78.61
0x697b,46.19
0xc614,78.03
0x3df4,76.4
0x5fab,83.88
0x86c7,73.63
0x42e7,76.81
0x1f2b,78.53
0x887,78.67
0x7a67,75.18
0x981e,86.33
0x508b,66.64
0x8504,71.42
0x3b57,79.71
0x9123,81.71
0xc90c,78.49
0x62c,71.45
0x1080,82.03
0x910f,76.92
0xb5e0,78.38
0x9c46,78.47
0x73d0,64.94
0x20ed,80.13
0x97bd,75.12
0x223d,87.92
0x263e,69.99
0x48af,80.35
0x5ebe,73.76
0x1fae,67.43
0x97c5,78.14
0xc252,76.45
0x833,74.51
0x920d,77.04
0x2bd0,75.0
0x109f,47.4
0x98ba,46.23
0x6bb3,79.99
0xbc7a,87.73
0x4a79,79.16
0x10fa,80.84
0xad23,82.07
0x9a1d,86.1
0x2ee7,59.36
0xbb51,70.19
0x3dc3,55.33
0x8c27,77.14
0x8121,76.46
0xa277,73.1
0xa863,80.26
0x56c7,74.72
0x8db8,71.91
0xaf6a,78.94
0x5a65,79.67
0x2ae2,90.8
0xf1c,74.25
0x3ef6,73.82
0xc712,78.6
0x39c9,78.13
0x21ad,81.82
0xaf53,70.22
0xdac,72.28
0xbb9,73.84
0x9063,83.57
0x8589,71.02
0x1792,30.26
0x7aea,59.39
0x1072,76.03
0x1453,71.48
0xae0d,81.63
0x317a,81.19
0x3c05,74.39
0xa620,61.59
0x608f,69.07
0x51b2,38.22
0x1b51,84.67
0xd82,77.06
0x3437,50.18
0x2a24,76.49
0x1343,77.6
0x1b65,76.54
0xb7fa,75.67
0xc48c,46.41
0xc220,77.97
0x8153,77.66
0x8a38,81.0
0x7d5c,72.82
0xa3d8,74.22
0x8b77,67.12
0x4b45,74.49
0x8fc9,82.68
0x80b7,71.52
0xb9a1,75.69
0x5991,77.76
0xc5ad,78.34
0x90e5,77.75
0x459e,77.13
0x5483,75.98
0x596d,80.86
0x29cf,78.43
0x1de2,47.97
0xb9e7,76.42
0xae02,28.76
0x4239,81.64
0x1fd3,82.76
0xaa39,74.46
0x589f,69.25
0xb8b,78.54
0x8768,72.25
0x378b,77.11
0xa2b5,73.98
0xbe32,76.23
0x717,59.17
0xb711,78.9
0xa363,80.8
0x3c3a,70.32
0x9480,78.02
0x95ca,83.56
0x7ec9,76.1
0x7b17,75.6
0x7044,80.34
0xb356,45.36
0x29c4,72.47
0x9184,81.0
0xc298,83.45
0x836b,81.21
0x87ba,47.73
0x9ffc,81.19
0x57ec,82.2
0x2cb4,94.04
0x233d,77.2
0xc03b,80.94
0x3918,49.91
0x6447,74.26
0x9a60,68.78
0x9b4,87.79
0x8b2f,76.55
0x38c7,87.39
0x2c58,82.74
0x767f,84.39
0x4e88,79.21
0x785,72.89
0x5dc0,83.98
0xc072,39.73
0xa0e3,76.78
0x92fa,84.29
0xe82,86.32
0x1184,59.5
0xb85e,80.93
0x4df0,74.1
0x43ac,80.04
0x1500,84.57
0x658d,78.28
0x39e6,79.79
0xbb78,66.49
0x631d,43.59
0x2faf,33.26
0xd86,79.41
0xa2b6,78.72
0x90c1,64.89
0x224e,72.61
0x78d,78.14
0x20d7,79.97
0x9cd7,52.3
0xc01e,77.02
0x7bdb,69.35
0xf7a,78.39
0x2303,79.46
0x6472,76.39
0x2418,66.8
0x5452,63.14
0x775b,31.65
0x5419,80.76
0xc4f2,77.68
0x8e69,81.29
0x26c9,75.86
0xb534,65.38
0x3761,78.57
0x6994,73.89
0x7e48,79.73
0x20cb,75.2
0x2fb0,77.22
0x11aa,62.71
0x5ee5,76.78
0x45de,76.28
0x5843,76.75
0xa2a5,79.24
0x3626,38.08
0xae25,66.76
0x5027,80.43
0x6d7f,66.09
0x2d6f,32.59
0x21c9,60.88
0x6ea8,78.99
0x6005,72.98
0x4e03,75.04
0x87fa,63.06
0x97be,49.38
0x192b,76.86
0x7448,81.56
0x5bfb,83.08
0x17e9,78.1
0x753a,78.04
0x2333,77.61
0xb968,77.2
0x99d3,67.88
0x2b99,63.28
0x3c28,91.6
0xbe9,78.39
0x5df9,80.54
0x9fd8,71.31
0x241f,76.08
0x6026,23.72
0x40ab,81.02
0x15c8,85.93
0x49d3,45.42
0x170c,84.4
0xb42f,69.62
0x72f7,81.25
0xbdd4,65.77
0xc134,74.9
0x9a16,81.63
0x4f2a,72.69
0x262f,81.53
0x84c7,63.51
0x2a22,77.43
0xb9c8,73.71
0x95df,77.15
0x491e,73.68
0x82a5,73.96
0x6ec4,77.65
0xa058,76.91
0x6dd2,74.47
0x8869,81.14
0x714b,74.87
0xd75,69.07
0x1a2f,90.06
0x1634,90.88
0x4fbe,78.47
0x8d2c,86.78
0x5c1b,80.76
0xfaa,83.58
0x9a74,72.34
0xa3e0,81.13
0x60f1,82.57
0x748b,75.55
0xa2f6,78.15
0x6aaa,91.55
0x8f05,67.02
0x48fe,70.1
0x2db3,91.93
0x1815,78.4
0x4e9a,75.51
0x998b,62.87
0x127c,74.43
0xb35,80.38
0x2317,85.89
0x7078,76.37
0x1bfb,72.55
0x5734,77.71
0x60a9,82.07
0xc123,30.59
0x959f,76.28
0xb45f,80.1
0xaf7b,80.05
0xdb2,55.54
0x9d14,80.54
0x3801,92.48
0x1deb,79.6
0xaad6,82.63
0x8540,81.69
0x5517,81.22
0x960,81.34
0x8519,85.66
0x5a51,72.0
0x90a,84.72
0x5fec,75.01
0x4e54,80.83
0x59f1,79.33
0x3e2e,67.91
0x2112,80.63
0x2e24,74.55
0x2c19,71.63
0x7f3c,80.27
0x756f,84.2
0x5cfe,61.04
0x5dbf,76.03
0x5529,36.4
0x905c,73.09
0x7f7c,83.22
0x7e80,71.68
0x27d8,67.25
0xb841,56.74
0xb8f9,88.78
0x7bf3,73.27
0xdce,75.79
0xb5b4,84.28
0x69ed,78.48
0x43e3,88.07
0xbb16,75.58
0x72ff,81.53
0x5470,78.18
0x9ecf,78.51
0xc5e,90.01
0x9f16,69.45
0x97c9,89.48
0x6688,78.89
0xb1e0,94.97
0x58a7,83.34
0x39ef,84.62
0x531b,92.18
0x878f,78.29
0xc873,56.61
0x766c,78.16
0x5620,64.78
0x1af5,71.57
0x679b,89.93
0x9348,78.51
0x8f3b,74.55
0xbdac,77.89
0x1ed4,71.08
0x62cf,86.14
0x7503,75.64
0x18d9,81.37
0xa186,79.05
0x8b4d,75.8
0xa25b,84.0
0x55c3,72.27
0xac1f,80.77
0x4ef8,76.77
0x6d42,82.19
0x6cc4,65.29
0xbc3,75.66
0xa1ed,70.65
0x803b,58.24
0x7a8d,78.15
0x3d12,78.85
0x4aa7,87.23
0x63c6,82.29
0x9e2f,89.52
0x976b,82.37
0xaf68,84.81
0xd0a,82.69
0xcf8,68.28
0x404d,79.95
0x9381,91.39
0x5fa9,68.72
0x487c,44.93
0x94bd,85.0
0x9a06,71.23
0xa02a,69.25
0x4bf1,74.14
0x735,71.07
0xa375,90.74
0x1745,80.25
0x572e,73.69
0x8fdb,75.91
0x72f8,73.57
0x7019,79.47
0x8a74,79.5
0x18e4,42.79
0xac50,50.02
0xaa46,81.5
0x5748,50.96
0x6d47,77.39
0x6212,81.2
0x52bd,88.98
0x3c45,83.33
0x2bb8,69.44
0x85a6,85.19
0x1c4d,25.67
0x1245,67.02
0x289b,80.48
0x4fb7,77.22
0xa2a2,66.22
0x49be,44.1
0x6013,65.3
0x9ad7,76.34
0xa49c,50.82
0x6fe5,80.63
0x9f26,79.62
0x5361,76.56
0x1e64,76.72
0x6e4,77.59
0x118b,74.48
0x1e5f,79.23
0x3149,90.57
0x8d95,38.54
0xbf9a,80.82
0x6d21,86.95
0x9104,81.37
0xc8b7,65.75
0xba11,78.33
0x9f6f,47.6
0xb246,84.42
0x5081,79.78
0xb25a,84.17
0x39da,81.33
0xb1ab,75.75
0x5186,79.34
0x6003,66.37
0x2467,81.5
0x1bdb,77.37
0x20ec,78.84
0x331a,77.02
0x4ab2,79.18
0x8301,74.64
0x628d,25.89
0xbd7c,82.2
0x7f99,62.06
0x832,81.0
0xac46,72.81
0x5b9e,35.47
0xcf5,64.42
0x66e8,74.11
0x273f,74.64
0x98bf,79.36
0x939,79.99
0x36f7,75.58
0xa293,72.86
0x1d70,80.48
0xb171,25.72
0x8a50,74.82
0xb365,79.03
0x5be2,71.31
0x26c3,39.1
0x81ab,83.51
0xa3f3,80.85
0x47b1,70.67
0x430e,81.8
0xaadc,82.61
0xbbb1,89.96
0xb4e8,78.86
0x7fe1,79.34
0x353f,77.51
0x93e7,68.03
0x3e6d,79.56
0xc447,75.84
0xc44,79.73
0xa1f8,79.01
0xb6ab,78.21
0x747b,80.19
0x21c2,81.17
0x8abb,69.68
0x30ce,83.41
0x6b41,78.24
0xa915,82.44
0x28e9,76.09
0x40f1,84.92
0x8e5,46.45
0x97d,79.31
0x1139,75.57
0x10f9,80.57
0xa88,33.84
0x96fa,24.35
0x41a8,77.94
0x82d,80.92
0x22d9,79.5
0x6fab,83.61
0xaacd,76.55
0xb331,89.53
0x3567,79.64
0xa5b8,69.8
0xa48b,73.36
0x8b90,77.06
0x781,41.82
0x40a0,76.29
0x5058,84.75
0x480d,80.3
0xbd65,74.94
0xef2,74.62
0x3d51,64.5
0x7143,77.92
0x978d,85.94
0x8318,78.14
0x712f,88.86
0xaba1,80.57
0xff7,82.87
0x9c6b,66.88
0x433f,77.46
0x5ddf,86.08
0x18fa,82.22
0x733f,59.27
0x9ece,82.96
0x1ce4,74.13
0x191f,76.08
0xbab0,68.57
0x77ea,70.15
0xa9b2,74.38
0x5502,86.22
0xb78b,67.83
0x9f94,74.47
0xb8df,78.86
0x40b8,90.75
0xb066,79.32
0x87c4,87.02
0xbc87,73.56
0x5609,76.14
0x3c23,48.71
0x16a6,76.02
0x77ec,74.67
0x4f80,72.78
0x371a,80.85
0xaf41,82.64
0x3b53,77.07
0x950f,72.53
0x1348,75.21
0x55f8,81.39
0x9cda,70.5
0x4da2,71.59
0x7994,79.25
0xc044,81.65
0x9749,25.3
0x2751,79.03
0x6bd5,62.74
0xc45b,83.46
0x4f4f,90.53
0x2746,79.35
0x33f6,76.81
0x2dfd,70.82
0x43be,70.91
0x29fb,47.32
0x2f09,79.35
0xbffc,66.81
0x438f,78.98
0x35c2,79.93
0x9bd,76.28
0x73f2,71.36
0x14a6,77.43
0x2b25,83.32
0x7f4b,74.37
0x8f4b,54.88
0x6b73,76.84
0x3f6e,68.19
0xb754,75.57
0x9798,60.08
0x5515,65.2
0xb61f,75.18
0xc7b5,83.47
0x32a5,39.11
0x6803,66.04
0x5ec1,79.4
0x862,76.85
0x3113,72.1
0x5979,78.98
0xa74d,84.09
0x1e98,75.21
0x1bd6,75.8
0x8ba5,78.23
0x30d9,70.95
0x8da1,77.93
0x2951,59.64
0x4e29,56.07
0x3510,79.33
0x955f,82.86
0x7963,45.11
0xb3e8,76.83
0x5e6c,81.12
0x2555,86.03
0x74ea,74.95
0x97cd,31.5
0x4c00,61.89
0x38c2,56.81
0x2ae9,77.79
0xa29b,77.54
0x9240,75.81
0xbe77,75.78
0x1a0e,86.97
0x7233,75.88
0x81ca,83.2
0x64be,82.08
0x96fb,83.84
0x81e1,78.37
0xa6eb,79.17
0xc3f8,80.77
0xada1,77.12
0x237a,60.99
0x1fba,74.47
0xb55,85.47
0x45d6,81.38
0x3396,50.42
0x690c,75.81
0x1c06,63.21
0x5e00,79.47
0xa994,81.78
0xb533,62.67
0x425b,75.37
0x687a,63.97
0x8c55,86.8
0x5213,66.41
0x5666,72.52
0xa513,77.58
0x2a99,75.42
0x26b0,62.08
0xa2db,87.91
0x825,27.82
0xb276,75.7
0xb44d,83.95
0x5435,75.27
0x3c1d,74.71
0x5edf,72.48
0x74c8,81.05
0x124c,70.67
0xb157,73.28
0x28d6,79.47
0x7ef3,81.69
0x6c66,85.55
0x6a09,73.62
0xad08,84.36
0x3bf2,80.07
0xacbb,84.34
0xad40,84.6
0xc389,74.5
0x7fff,74.35
0x3c60,67.05
0x399a,76.03
0x93f6,78.03
0xb03b,76.37
0x276e,83.45
0xb18a,79.77
0x2c48,74.18
0x75d2,73.28
0x38c5,69.04
0x100b,38.55
0x4a72,82.57
0x9e29,36.91
0x5b72,72.12
0x2df8,79.69
0x3f03,75.57
0x5981,78.03
0x1da3,81.31
0xb614,46.71
0x45b4,44.33
0x7c7d,79.28
0xbb70,79.6
0xcc1,45.63
0x5888,83.41
0xa210,78.9
0x4cc9,78.68
0xa515,78.56
0xaa1f,79.94
0x9d89,77.79
0x5104,39.53
0x6889,74.54
0x9953,77.13
0xa190,70.01
0x633f,46.61
0x97d8,85.6
0x1713,73.1
0x7d2f,80.91
0xae6,64.81
0xa2d6,82.59
0x9e63,85.51
0x8561,79.83
0x60f7,70.99
0x5556,70.38
0x1c53,68.14
0x8988,80.9
0x9cfd,74.17
0x55f0,79.1
0x4047,72.55
0x818,70.44
0x77b6,77.8
0x581f,82.98
0xaf02,80.05
0xa7f2,87.56
0x3049,80.71
0x735f,78.32
0x78ab,79.01
0xaec5,76.22
0x3404,87.24
0xc886,82.42
0x88ee,73.45
0x9ae6,43.52
0x8740,76.73
0xc720,76.56
0x176f,33.83
0x5c6b,79.2
0x8b14,77.51
0x35c5,76.43
0x29f5,80.65
0x3df3,26.71
0x4bdf,71.46
0x4880,89.54
0x4fa1,77.54
0x7075,72.78
0x8229,81.02
0x4802,68.29
0x6acd,92.47
0x9048,76.06
0x1774,77.97
0x7456,90.29
0x1528,83.73
0x7243,77.62
0x21ac,77.88
0x28ea,78.64
0x1489,75.7
0x13f1,73.3
0x4786,77.09
0xbe1a,74.69
0xafc4,77.64
0x9a01,79.32
0x8b13,78.55
0x374d,75.12
0x8a21,82.06
0x531f,82.74
0x7a24,75.62
0xadcc,71.12
0xd6a,76.45
0x7484,79.16
0xab97,70.71
0x7ffd,78.39
0xe22,71.74
0x9bc4,80.88
0x2095,87.1
0x8c24,83.15
0xc8c6,79.66
0x40bf,75.55
0xc621,42.8
0x6aa3,73.16
0x20d2,69.86
0x3eeb,78.41
0x5505,87.4
0xc933,81.39
0xa077,81.79
0xacc2,75.75
0x4dc5,80.69
0x38b0,76.65
0x49f6,77.06
0x5240,73.16
0xb0e0,37.83
0xaeed,77.49
0x9ba7,64.74
0x598e,76.63
0x27ed,21.9
0x2f1e,78.53
0x7f9f,76.4
0x4c18,69.67
0x327c,72.66
0x8b53,75.72
0xa1c0,75.38
0xaed4,83.13
0xbdbe,86.05
0x6660,70.88
0xe24,77.31
0xc487,74.25
0x268e,78.71
0xb808,79.77
0x87f9,74.88
0x9609,79.89
0xa099,70.84
0xbeca,82.86
0xb74a,76.46
0xa444,77.88
0x577f,68.94
0x66ee,79.27
0x5443,79.44
0x720d,83.98
0x5001,65.68
0x9f65,93.31
0xdf4,78.17
0x2d7d,80.09
0x7771,38.61
0xef6,78.19
0x31ee,84.9
0x9ce2,77.13
0x83f9,67.89
0x6298,86.24
0x8157,80.76
0x90e6,75.81
0x98e0,53.03
0x37f7,78.75
0x77d,81.37
0x8963,73.63
0x2764,75.0
0xf9f,78.41
0x3d41,79.85
0xacfb,76.51
0x9868,83.21
0x1a8d,81.04
0x487d,73.82
0xac10,81.04
0x6e4b,70.16
0x5253,80.66
0x2ddd,50.35
0x2329,79.58
0x2976,76.84
0x381a,83.3
0xaccb,79.39
0x9215,77.42
0xb051,73.22
0x45c5,76.58
0xa6f4,76.16
0xb32e,74.12
0xeb4,98.42
0x5f12,66.93
0x9e55,15.7
0x6632,57.1
0xbe3e,79.61
0x61f4,81.52
0x4b49,58.85
0xc51d,81.11
0x47eb,26.64
0xf31,78.73
0x7312,62.37
0x9fa4,74.52
0xa74,88.06
0xb100,91.4
0x72be,73.92
0x1e8a,82.85
0xb024,75.9
0x3f0e,72.07
0xbccf,80.71
0x7d84,88.14
0x89cc,67.49
0x48b1,79.75
0xcef,75.72
0x704c,81.45
0x4b92,66.21
0x74ce,59.37
0x8902,73.4
0xb400,77.36
0x7478,78.3
0x74dd,83.24
0x8f8c,79.86
0xac30,33.71
0xad9,73.89
0x2914,82.66
0x1d9f,77.29
0x6986,78.15
0xa598,75.87
0x36bb,80.27
0xb806,81.61
0x863,74.17
0x9136,83.61
0x2ff8,88.87
0x989d,81.58
0x4a9e,80.23
0xab8b,79.18
0x5dbe,79.03
0x5bcd,68.28
0xc8b1,74.65
0x4cc8,79.48
0x4689,48.74
0xa290,67.99
0x4274,87.22
0x3887,54.24
0x80da,81.54
0xc6ea,91.26
0x62f,81.34
0xa122,78.73
0xadac,81.45
0x3279,75.04
0xc18a,69.58
0x9e4b,78.52
0x59fc,84.84
0x8c0b,81.73
0x9fcd,85.49
0x5675,63.43
0x8a47,80.13
0xa2fb,75.47
0x97e0,73.86
0x892d,62.18
0x7a5c,74.36
0xa864,70.21
0x7e51,80.68
0xaa7a,28.0
0x783e,83.63
0xa092,70.26
0x6997,80.39
0xc824,79.77
0x15c5,78.66
0x696f,80.79
0xc31c,84.4
0x9946,78.84
0xc73c,50.93
0x5a71,75.22
0x5cbe,72.81
0xe95,80.7
0xb821,79.67
0xa848,75.96
0x8cfe,78.66
0xc234,33.87
0x8516,74.91
0x7fdc,89.16
0x2228,77.31
0x5799,69.65
0xaece,80.3
0xa9fb,33.12
0x2bbc,61.76
0x56e8,80.65
0x560d,77.84
0x1439,72.79
0xaac5,75.8
0x81d2,74.05
0x5541,76.9
0x546f,81.91
0xb97b,81.29
0x49f5,74.01
0x4858,71.36
0x502d,77.45
0xb91a,75.73
0x670d,30.34
0x1709,78.35
0x9b02,33.55
0x492a,67.54
0x1a17,83.82
0xa3f0,66.01
0xbf00,73.27
0x12a8,84.94
0x8de9,76.22
0x5928,79.46
0x5f3d,78.75
0x22b5,82.07
0x3104,71.8
0x3c5b,80.64
0x61fa,77.58
0x87f2,62.79
0x4e14,76.46
0xa13e,80.18
0x4c54,79.78
0x1fdd,82.66
0x3379,71.5
0x7b8b,48.6
0x2759,68.78
0xa1d1,81.51
0x94f6,73.61
0xa628,71.6
0x50ed,87.77
0x454e,71.38
0x990d,79.01
0x4a2f,74.79
0xb7ed,79.68
0xc8e4,60.72
0x234b,78.85
0x7ac6,70.55
0x5616,83.47
0x87de,64.99
0xaed6,79.41
0x1840,78.96
0x6cf1,77.8
0x5973,77.93
0x1a95,72.46
0x8166,81.55
0xaf35,91.03
0x5252,80.31
0x53b9,34.08
0xc1f3,82.5
0x721,74.69
0x1e21,48.05
0x9ee,84.7
0x52ef,85.01
0xbcd5,76.1
0x5784,77.75
0x49ce,36.31
0x76b5,75.65
0x20a9,70.94
0x48f0,81.15
0x11b0,85.68
0xb886,85.09
0xa754,79.01
0x6b47,75.53
0x7898,80.66
0x36be,80.38
0x4288,71.89
0x5c4e,78.33
0xae42,87.07
0xb247,79.16
0x9d9f,24.87
0x47d7,74.58
0xbfb7,80.22
0x511b,66.57
0x8a3a,80.03
0x4bf5,75.26
0x5abb,76.76
0x2a5f,81.51
0xc91,79.87
0x16e6,75.57
0x137c,26.76
0x92af,75.3
0x7630,73.67
0x2686,77.07
0x2f4c,50.14
0x900e,34.45
0xafd3,88.95
0x63e4,72.25
0xa7b8,65.6
0xa4c7,84.96
0x7ec6,60.27
0x3706,78.3
0xb7b2,85.33
0x8dd,73.77
0x6e86,51.66
0xbb6c,91.6
0x42e4,72.89
0x1548,60.77
0x6b70,82.4
0x18a0,74.39
0x7f75,68.74
0x8973,72.73
0xbd42,75.74
0x62b6,79.68
0x6f80,77.46
0x605d,79.06
0xaabf,68.49
0xabc9,76.52
0x7f13,80.5
0xc59f,79.01
0x708,71.92
0xc3d9,72.92
0x3e6a,74.72
0xb59d,71.94
0x8d5,74.63
0x66cb,78.6
0x7c9f,81.52
0xc39a,41.25
0xb896,69.37
0x3d84,77.53
0x3cbd,72.29
0x5f87,90.02
0xc742,73.34
0x31bd,64.09
0xba20,76.1
0x6895,79.85
0x362b,79.93
0x5475,80.58
0x1b35,91.18
0xb855,74.91
0xa7ec,66.9
0xbbe2,80.23
0x98a2,80.59
0x6a2a,74.96
0x91e4,65.51
0x9cec,80.99
0x1126,53.76
0x3b3d,72.59
0x3867,76.86
0x8c84,84.44
0xc381,91.39
0x7d51,76.79
0x3ba7,77.32
0x5743,75.35
0x8eb8,62.97
0xa514,78.27
0x15eb,81.54
0x3082,79.72
0x8a58,80.73
0x9ca4,87.07
0xa575,70.87
0x5876,73.77
0xbeb7,70.23
0x215a,81.12
0x30f1,76.52
0x6226,72.42
0x724f,37.53
0x7297,80.28
0xae97,93.93
0x7e8d,70.85
0xd74,72.44
0x499e,81.43
0xc6f3,81.32
0x2fe5,83.24
0x6581,74.98
0xba3,74.26
0x1975,71.85
0x75a5,81.41
0x5a69,66.34
0x5b6d,58.67
0x65b,80.22
0x4824,70.4
0x152b,78.57
0xa29f,81.0
0xa83c,69.92
0xc615,81.23
0x8893,86.2
0x107f,42.89
0x9e7d,79.65
0x9230,78.57
0x9b31,63.4
0x1990,71.85
0xc502,71.04
0x2fac,75.9
0x8853,79.27
0x7fee,82.62
0xb9e5,73.37
0x6845,78.78
0x574e,79.0
0x8e3a,72.06
0xb791,84.8
0x3d6b,33.82
0xa757,75.55
0x4264,70.45
0x87ef,90.28
0xccd,49.23
0x1242,84.91
0x3d04,80.34
0x98c3,74.95
0xa00c,92.88
0x7c71,82.76
0x671c,80.25
0xa978,74.1
0x6124,80.47
0x6b0b,73.39
0x3031,51.56
0xc6e0,75.83
0x6ccc,80.46
0x9460,67.68
0x1f65,71.35
0x2fef,73.52
0xcaa,81.3
0xab3d,80.55
0x2840,86.28
0xad2a,97.78
0x552c,80.62
0xb11e,74.22
0x59b1,73.23
0x18b4,76.21
0x6769,70.07
0xe2c,74.99
0x9fb8,76.46
0xc8c4,82.32
0xc715,67.91
0x6e50,78.78
0x3f7e,63.14
0x91c7,76.89
0xac00,73.43
0x48ab,71.23
0x4a07,64.52
0x2ffa,82.46
0x564d,66.82
0x6975,80.6
0x9485,75.89
0x39b8,78.88
0x1a4c,79.11
0x5943,76.44
0x5924,78.13
0x4486,59.47
0xc371,77.09
0xc201,79.49
0x6b9b,57.46
0xa200,81.75
0x3d77,81.78
0x7921,76.8
0x8e5b,72.38
0xb1b9,81.22
0x4a57,78.45
0x4be7,75.59
0x981c,81.62
0x3429,80.04
0x2179,59.32
0x8e56,71.57
0x385c,65.05
0x56fd,80.5
0xc8a6,81.21
0x813d,80.45
0x7cec,78.71
0x5883,78.13
0x9e86,62.01
0xc92d,50.8
0xae82,82.22
0x7fd6,69.17
0x21b9,77.75
0x1cfe,74.18
0xba97,68.42
0xc657,80.37
0x6f33,79.15
0xa40c,60.02
0x94a2,77.77
0x2432,77.7
0x8521,83.34
0xde8,84.31
0x996,89.46
0x1e0b,71.77
0x8634,79.28
0x5aae,77.69
0xb4a8,69.62
0x1aea,75.41
0x3ffd,84.63
0x1f0e,50.34
0x8284,83.01
0xb532,77.52
0x6cbe,44.21
0x63c1,77.73
0x8e21,72.25
0x3936,67.65
0x9217,71.74
0xc83f,73.66
0x4140,79.45
0x76b6,80.71
0x6ba2,81.33
0x5b9b,59.96
0x6a66,85.74
0x7b90,51.42
0xb261,71.86
0x72a1,79.07
0xaecf,72.89
0x752e,70.26
0xbe2f,81.46
0x5b21,72.74
0x128f,71.55
0x4aed,71.45
0xb59e,83.85
0xc3b6,80.28
0x958d,70.53
0x3617,77.57
0x6c3c,80.39
0xc0e8,70.35
0x7086,91.73
0x5a81,82.98
0x641a,76.5
0x9631,76.57
0xc3fd,71.6
0x6c88,81.58
0x234f,73.76
0x8d91,88.62
0x9243,82.91
0xa44f,80.03
0xc497,70.63
0x9cc5,76.45
0x3187,76.1
0xc363,76.75
0x1ef2,74.73
0x9735,59.5
0x40ec,75.97
0x6f6c,75.81
0x933b,69.33
0xb027,64.56
0x3c62,81.8
0x9b13,82.0
0x8a79,66.17
0x3220,40.05
0xc3dd,75.37
0xbd7b,81.98
0x7c9b,76.2
0x2538,81.12
0x97bf,80.25
0x460c,82.07
0x2ef3,81.5
0xba67,76.0
0x96ba,78.2
0x9fd3,34.17
0xa1d7,35.96
0x6d7e,89.88
0xba07,65.82
0x6e91,69.05
0xac5e,58.69
0x412e,43.11
0x927e,85.48
0xb357,77.74
0x132d,71.02
0x2463,79.44
0x3596,72.94
0xc7db,76.25
0x5434,76.31
0x2f38,82.79
0x2a8c,83.46
0x91cb,78.2
0xdf3,62.63
0xc083,71.03
0x7dfa,74.52
0x1302,79.06
0x745,83.29
0x8e0f,43.07
0xb7c4,94.35
0xc54,37.58
0x9231,69.01
0x153a,75.75
0x6f20,77.77
0xa7a2,66.38
0x768d,82.39
0x86c,76.84
0x1524,83.63
0x22de,68.82
0x922b,81.11
0xaad1,68.97
0x5d2b,77.22
0xab1a,84.29
0x2ea0,78.1
0xb94c,76.25
0x8467,76.97
0x17c6,88.21
0xa17a,63.39
0x749b,77.77
0x4123,80.35
0xc731,72.47
0x3009,63.03
0x5b88,78.64
0x182b,55.81
0x6ae8,39.75
0x41f4,79.43
0x24c5,84.56
0x1adf,74.18
0x7b0a,75.79
0x991a,57.76
0xd14,63.52
0x4c8c,75.34
0x6e15,76.98
0x7ee,79.62
0x265c,90.2
0x8a0d,89.2
0x4d88,84.52
0x8b74,81.01
0x185e,78.34
0x3df8,71.3
0x50e9,73.53
0x1465,48.92
0x6d24,44.84
0xa3e1,75.98
0x8f3,75.82
0xb696,66.53
0xb5b6,82.63
0x239a,79.73
0xb38b,89.43
0x1d79,67.73
0x9df5,75.38
0xc656,79.95
